detector,target_group,alpha_vulnerable,alpha_safe,method,max_relative_violation,vulnerable_violation,safe_violation,singleton_coverage,review_load
hashing,radare2,0.1,0.05,temperature_msp_matched_vultriage_full_gate,0.00238095238095236,0.00023809523809522,0.0,0.25279503105590057,0.7472049689440994
hashing,radare2,0.1,0.05,unweighted_mondrian,1.095238095238095,0.10952380952380947,0.00968099861303744,0.4960248447204969,0.5039751552795031
hashing,radare2,0.1,0.05,vultriage_ess_only_clip_10,0.46625057790106333,0.041666666666666644,0.0092649098474341,0.3632298136645963,0.6367701863354037
hashing,radare2,0.1,0.05,vultriage_ess_only_clip_20,0.19484512251502534,0.00428571428571424,0.00843273231622744,0.25279503105590057,0.7472049689440994
hashing,radare2,0.1,0.05,vultriage_ess_only_clip_50,0.15520110957004155,0.0016666666666666399,0.007045769764216339,0.23304347826086952,0.7669565217391304
hashing,radare2,0.1,0.05,vultriage_full_gate_clip_10,0.46625057790106333,0.041666666666666644,0.0092649098474341,0.3632298136645963,0.6367701863354037
hashing,radare2,0.1,0.05,vultriage_full_gate_clip_20,0.19484512251502534,0.00428571428571424,0.00843273231622744,0.25279503105590057,0.7472049689440994
hashing,radare2,0.1,0.05,vultriage_full_gate_clip_50,0.15520110957004155,0.0016666666666666399,0.007045769764216339,0.23304347826086952,0.7669565217391304
hashing,radare2,0.1,0.05,vultriage_infinity_only_clip_10,0.46625057790106333,0.041666666666666644,0.0092649098474341,0.3632298136645963,0.6367701863354037
hashing,radare2,0.1,0.05,vultriage_infinity_only_clip_20,0.19484512251502534,0.00428571428571424,0.00843273231622744,0.25279503105590057,0.7472049689440994
hashing,radare2,0.1,0.05,vultriage_infinity_only_clip_50,0.0,0.0,0.0,0.0,1.0
hashing,radare2,0.1,0.1,entropy_matched_unweighted_mondrian,1.1785714285714284,0.11785714285714284,0.009237170596393859,0.5580124223602485,0.44198757763975155
hashing,radare2,0.1,0.1,estimated_weight_no_gate_clip_10,0.4210587147480352,0.041666666666666644,0.0127045769764216,0.42186335403726705,0.578136645962733
hashing,radare2,0.1,0.1,estimated_weight_no_gate_clip_20,0.14491447064262594,0.00428571428571424,0.01187239944521496,0.311055900621118,0.688944099378882
hashing,radare2,0.1,0.1,estimated_weight_no_gate_clip_50,0.13300970873786402,0.0016666666666666399,0.01187239944521494,0.29391304347826086,0.7060869565217391
hashing,radare2,0.1,0.1,forced_argmax,3.6071428571428568,0.3607142857142857,0.18543689320388343,1.0,0.0
hashing,radare2,0.1,0.1,msp_matched_unweighted_mondrian,1.1785714285714284,0.11785714285714284,0.009237170596393859,0.5580124223602485,0.44198757763975155
hashing,radare2,0.1,0.1,msp_matched_vultriage_full_gate,0.11666666666666661,0.0116666666666666,0.0,0.311055900621118,0.688944099378882
hashing,radare2,0.1,0.1,pooled_split_conformal,1.3095238095238095,0.1309523809523809,0.013925104022191359,0.5860869565217391,0.41391304347826086
hashing,radare2,0.1,0.1,prom_derived_aps,0.03809523809523806,0.0038095238095238,0.0,0.26186335403726707,0.7381366459627329
hashing,radare2,0.1,0.1,prom_derived_lac,1.3095238095238095,0.1309523809523809,0.01406380027739248,0.5862111801242236,0.4137888198757764
hashing,radare2,0.1,0.1,prom_derived_raps,0.02619047619047618,0.0026190476190476,0.0,0.26049689440993784,0.7395031055900622
hashing,radare2,0.1,0.1,prom_derived_topk,0.0,0.0,0.0,0.0,1.0
hashing,radare2,0.1,0.1,prom_derived_union,0.0,0.0,0.0,0.0,1.0
hashing,radare2,0.1,0.1,temperature_msp_matched_unweighted_mondrian,1.1785714285714284,0.11785714285714284,0.009237170596393859,0.5580124223602485,0.44198757763975155
hashing,radare2,0.1,0.1,temperature_msp_matched_vultriage_full_gate,0.11666666666666661,0.0116666666666666,0.0,0.311055900621118,0.688944099378882
hashing,radare2,0.1,0.1,unweighted_mondrian,1.095238095238095,0.10952380952380947,0.014341192787794702,0.5580124223602485,0.44198757763975155
hashing,radare2,0.1,0.1,vultriage_ess_only_clip_10,0.4210587147480352,0.041666666666666644,0.0127045769764216,0.42186335403726705,0.578136645962733
hashing,radare2,0.1,0.1,vultriage_ess_only_clip_20,0.14491447064262594,0.00428571428571424,0.01187239944521496,0.311055900621118,0.688944099378882
hashing,radare2,0.1,0.1,vultriage_ess_only_clip_50,0.13300970873786402,0.0016666666666666399,0.01187239944521494,0.29391304347826086,0.7060869565217391
hashing,radare2,0.1,0.1,vultriage_full_gate_clip_10,0.4210587147480352,0.041666666666666644,0.0127045769764216,0.42186335403726705,0.578136645962733
hashing,radare2,0.1,0.1,vultriage_full_gate_clip_20,0.14491447064262594,0.00428571428571424,0.01187239944521496,0.311055900621118,0.688944099378882
hashing,radare2,0.1,0.1,vultriage_full_gate_clip_50,0.13300970873786402,0.0016666666666666399,0.01187239944521494,0.29391304347826086,0.7060869565217391
hashing,radare2,0.1,0.1,vultriage_infinity_only_clip_10,0.4210587147480352,0.041666666666666644,0.0127045769764216,0.42186335403726705,0.578136645962733
hashing,radare2,0.1,0.1,vultriage_infinity_only_clip_20,0.14491447064262594,0.00428571428571424,0.01187239944521496,0.311055900621118,0.688944099378882
hashing,radare2,0.1,0.1,vultriage_infinity_only_clip_50,0.0,0.0,0.0,0.0,1.0
hashing,radare2,0.1,0.2,entropy_matched_unweighted_mondrian,1.8452380952380953,0.18452380952380948,0.0,0.6949068322981367,0.30509316770186334
hashing,radare2,0.1,0.2,estimated_weight_no_gate_clip_10,0.4166666666666667,0.041666666666666644,0.028571428571428543,0.5514285714285714,0.44857142857142857
hashing,radare2,0.1,0.2,estimated_weight_no_gate_clip_20,0.14158576051779925,0.00428571428571424,0.026907073509015222,0.4403726708074534,0.5596273291925467
hashing,radare2,0.1,0.2,estimated_weight_no_gate_clip_50,0.13522884882108172,0.0016666666666666399,0.02704576976421632,0.4234782608695652,0.5765217391304348
hashing,radare2,0.1,0.2,forced_argmax,3.6071428571428568,0.3607142857142857,0.08543689320388344,1.0,0.0
hashing,radare2,0.1,0.2,msp_matched_unweighted_mondrian,1.8452380952380953,0.18452380952380948,0.0,0.6949068322981367,0.30509316770186334
hashing,radare2,0.1,0.2,msp_matched_vultriage_full_gate,0.6666666666666666,0.06666666666666662,0.0,0.4403726708074534,0.5596273291925467
hashing,radare2,0.1,0.2,pooled_split_conformal,1.3095238095238095,0.1309523809523809,0.0,0.5860869565217391,0.41391304347826086
hashing,radare2,0.1,0.2,prom_derived_aps,0.03809523809523806,0.0038095238095238,0.0,0.26186335403726707,0.7381366459627329
hashing,radare2,0.1,0.2,prom_derived_lac,1.3095238095238095,0.1309523809523809,0.0,0.5862111801242236,0.4137888198757764
hashing,radare2,0.1,0.2,prom_derived_raps,0.02619047619047618,0.0026190476190476,0.0,0.26049689440993784,0.7395031055900622
hashing,radare2,0.1,0.2,prom_derived_topk,0.0,0.0,0.0,0.0,1.0
hashing,radare2,0.1,0.2,prom_derived_union,0.0,0.0,0.0,0.0,1.0
hashing,radare2,0.1,0.2,temperature_msp_matched_unweighted_mondrian,1.8452380952380953,0.18452380952380948,0.0,0.6949068322981367,0.30509316770186334
hashing,radare2,0.1,0.2,temperature_msp_matched_vultriage_full_gate,0.6666666666666666,0.06666666666666662,0.0,0.4403726708074534,0.5596273291925467
hashing,radare2,0.1,0.2,unweighted_mondrian,1.095238095238095,0.10952380952380947,0.03814147018030508,0.6949068322981367,0.30509316770186334
hashing,radare2,0.1,0.2,vultriage_ess_only_clip_10,0.4166666666666667,0.041666666666666644,0.028571428571428543,0.5514285714285714,0.44857142857142857
hashing,radare2,0.1,0.2,vultriage_ess_only_clip_20,0.14158576051779925,0.00428571428571424,0.026907073509015222,0.4403726708074534,0.5596273291925467
hashing,radare2,0.1,0.2,vultriage_ess_only_clip_50,0.13522884882108172,0.0016666666666666399,0.02704576976421632,0.4234782608695652,0.5765217391304348
hashing,radare2,0.1,0.2,vultriage_full_gate_clip_10,0.4166666666666667,0.041666666666666644,0.028571428571428543,0.5514285714285714,0.44857142857142857
hashing,radare2,0.1,0.2,vultriage_full_gate_clip_20,0.14158576051779925,0.00428571428571424,0.026907073509015222,0.4403726708074534,0.5596273291925467
hashing,radare2,0.1,0.2,vultriage_full_gate_clip_50,0.13522884882108172,0.0016666666666666399,0.02704576976421632,0.4234782608695652,0.5765217391304348
hashing,radare2,0.1,0.2,vultriage_infinity_only_clip_10,0.4166666666666667,0.041666666666666644,0.028571428571428543,0.5514285714285714,0.44857142857142857
hashing,radare2,0.1,0.2,vultriage_infinity_only_clip_20,0.14158576051779925,0.00428571428571424,0.026907073509015222,0.4403726708074534,0.5596273291925467
hashing,radare2,0.1,0.2,vultriage_infinity_only_clip_50,0.0,0.0,0.0,0.0,1.0
hashing,samba,0.01,0.05,entropy_matched_unweighted_mondrian,0.4547008547008547,0.00454700854700852,0.0,0.12493625701172865,0.8750637429882714
hashing,samba,0.01,0.05,estimated_weight_no_gate_clip_10,0.0,0.0,0.0,0.02804691483936762,0.9719530851606322
hashing,samba,0.01,0.05,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.0281489036206017,0.9718510963793981
hashing,samba,0.01,0.05,estimated_weight_no_gate_clip_50,0.0,0.0,0.0,0.027638959714431338,0.9723610402855686
hashing,samba,0.01,0.05,forced_argmax,60.19658119658119,0.601965811965812,0.10900216919739689,1.0,0.0
hashing,samba,0.01,0.05,msp_matched_unweighted_mondrian,0.4547008547008547,0.00454700854700852,0.0,0.12493625701172865,0.8750637429882714
hashing,samba,0.01,0.05,msp_matched_vultriage_full_gate,0.0,0.0,0.0,0.0281489036206017,0.9718510963793981
hashing,samba,0.01,0.05,pooled_split_conformal,0.2837606837606838,0.0028376068376068002,0.0,0.11820499745028042,0.8817950025497195
hashing,samba,0.01,0.05,prom_derived_aps,0.0,0.0,0.0,0.00254971953085158,0.9974502804691484
hashing,samba,0.01,0.05,prom_derived_lac,0.2837606837606838,0.0028376068376068002,0.0,0.1183069862315145,0.8816930137684855
hashing,samba,0.01,0.05,prom_derived_raps,0.0,0.0,0.0,0.0030596634370219,0.9969403365629781
hashing,samba,0.01,0.05,prom_derived_topk,0.0,0.0,0.0,0.0,1.0
hashing,samba,0.01,0.05,prom_derived_union,0.0,0.0,0.0,0.0,1.0
hashing,samba,0.01,0.05,temperature_msp_matched_unweighted_mondrian,0.4547008547008547,0.00454700854700852,0.0,0.12493625701172865,0.8750637429882714
hashing,samba,0.01,0.05,temperature_msp_matched_vultriage_full_gate,0.0,0.0,0.0,0.0281489036206017,0.9718510963793981
hashing,samba,0.01,0.05,unweighted_mondrian,0.1418803418803419,0.0014188034188034001,0.0,0.12493625701172865,0.8750637429882714
hashing,samba,0.01,0.05,vultriage_ess_only_clip_10,0.0,0.0,0.0,0.02804691483936762,0.9719530851606322
hashing,samba,0.01,0.05,vultriage_ess_only_clip_20,0.0,0.0,0.0,0.0281489036206017,0.9718510963793981
hashing,samba,0.01,0.05,vultriage_ess_only_clip_50,0.0,0.0,0.0,0.027638959714431338,0.9723610402855686
hashing,samba,0.01,0.05,vultriage_full_gate_clip_10,0.0,0.0,0.0,0.02804691483936762,0.9719530851606322
hashing,samba,0.01,0.05,vultriage_full_gate_clip_20,0.0,0.0,0.0,0.0281489036206017,0.9718510963793981
hashing,samba,0.01,0.05,vultriage_full_gate_clip_50,0.0,0.0,0.0,0.0,1.0
hashing,samba,0.01,0.05,vultriage_infinity_only_clip_10,0.0,0.0,0.0,0.0,1.0
hashing,samba,0.01,0.05,vultriage_infinity_only_clip_20,0.0,0.0,0.0,0.0,1.0
hashing,samba,0.01,0.05,vultriage_infinity_only_clip_50,0.0,0.0,0.0,0.0,1.0
hashing,samba,0.01,0.1,entropy_matched_unweighted_mondrian,1.0512820512820515,0.01051282051282044,0.0,0.15543090260071388,0.8445690973992861
hashing,samba,0.01,0.1,estimated_weight_no_gate_clip_10,0.0,0.0,0.0,0.06313105558388574,0.9368689444161141
hashing,samba,0.01,0.1,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.06323304436511978,0.9367669556348801
hashing,samba,0.01,0.1,estimated_weight_no_gate_clip_50,0.0,0.0,0.0,0.06313105558388572,0.9368689444161141
hashing,samba,0.01,0.1,forced_argmax,60.19658119658119,0.601965811965812,0.059002169197396905,1.0,0.0
hashing,samba,0.01,0.1,msp_matched_unweighted_mondrian,1.0512820512820515,0.01051282051282044,0.0,0.15543090260071388,0.8445690973992861
hashing,samba,0.01,0.1,msp_matched_vultriage_full_gate,0.0,0.0,0.0,0.06323304436511978,0.9367669556348801
hashing,samba,0.01,0.1,pooled_split_conformal,0.2837606837606838,0.0028376068376068002,0.0,0.11820499745028042,0.8817950025497195
hashing,samba,0.01,0.1,prom_derived_aps,0.0,0.0,0.0,0.00254971953085158,0.9974502804691484
hashing,samba,0.01,0.1,prom_derived_lac,0.2837606837606838,0.0028376068376068002,0.0,0.1183069862315145,0.8816930137684855
hashing,samba,0.01,0.1,prom_derived_raps,0.0,0.0,0.0,0.0030596634370219,0.9969403365629781
hashing,samba,0.01,0.1,prom_derived_topk,0.0,0.0,0.0,0.0,1.0
hashing,samba,0.01,0.1,prom_derived_union,0.0,0.0,0.0,0.0,1.0
hashing,samba,0.01,0.1,temperature_msp_matched_unweighted_mondrian,1.0512820512820515,0.01051282051282044,0.0,0.15543090260071388,0.8445690973992861
hashing,samba,0.01,0.1,temperature_msp_matched_vultriage_full_gate,0.0,0.0,0.0,0.06323304436511978,0.9367669556348801
hashing,samba,0.01,0.1,unweighted_mondrian,0.1418803418803419,0.0014188034188034001,0.0,0.15543090260071388,0.8445690973992861
hashing,samba,0.01,0.1,vultriage_ess_only_clip_10,0.0,0.0,0.0,0.06313105558388574,0.9368689444161141
hashing,samba,0.01,0.1,vultriage_ess_only_clip_20,0.0,0.0,0.0,0.06323304436511978,0.9367669556348801
hashing,samba,0.01,0.1,vultriage_ess_only_clip_50,0.0,0.0,0.0,0.06313105558388572,0.9368689444161141
hashing,samba,0.01,0.1,vultriage_full_gate_clip_10,0.0,0.0,0.0,0.06313105558388574,0.9368689444161141
hashing,samba,0.01,0.1,vultriage_full_gate_clip_20,0.0,0.0,0.0,0.06323304436511978,0.9367669556348801
hashing,samba,0.01,0.1,vultriage_full_gate_clip_50,0.0,0.0,0.0,0.0,1.0
hashing,samba,0.01,0.1,vultriage_infinity_only_clip_10,0.0,0.0,0.0,0.0,1.0
hashing,samba,0.01,0.1,vultriage_infinity_only_clip_20,0.0,0.0,0.0,0.0,1.0
hashing,samba,0.01,0.1,vultriage_infinity_only_clip_50,0.0,0.0,0.0,0.0,1.0
hashing,samba,0.01,0.2,entropy_matched_unweighted_mondrian,1.7350427350427353,0.0173504273504273,0.0,0.23722590515043337,0.7627740948495665
hashing,samba,0.01,0.2,estimated_weight_no_gate_clip_10,0.0,0.0,0.0,0.15033146353901067,0.8496685364609892
hashing,samba,0.01,0.2,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.15114737378888318,0.8488526262111169
hashing,samba,0.01,0.2,estimated_weight_no_gate_clip_50,0.0,0.0,0.0,0.15043345232024477,0.8495665476797551
hashing,samba,0.01,0.2,forced_argmax,60.19658119658119,0.601965811965812,0.0,1.0,0.0
hashing,samba,0.01,0.2,msp_matched_unweighted_mondrian,1.7350427350427353,0.0173504273504273,0.0,0.23722590515043337,0.7627740948495665
hashing,samba,0.01,0.2,msp_matched_vultriage_full_gate,0.9094017094017094,0.00909401709401704,0.0,0.15114737378888318,0.8488526262111169
hashing,samba,0.01,0.2,pooled_split_conformal,0.2837606837606838,0.0028376068376068002,0.0,0.11820499745028042,0.8817950025497195
hashing,samba,0.01,0.2,prom_derived_aps,0.0,0.0,0.0,0.00254971953085158,0.9974502804691484
hashing,samba,0.01,0.2,prom_derived_lac,0.2837606837606838,0.0028376068376068002,0.0,0.1183069862315145,0.8816930137684855
hashing,samba,0.01,0.2,prom_derived_raps,0.0,0.0,0.0,0.0030596634370219,0.9969403365629781
hashing,samba,0.01,0.2,prom_derived_topk,0.0,0.0,0.0,0.0,1.0
hashing,samba,0.01,0.2,prom_derived_union,0.0,0.0,0.0,0.0,1.0
hashing,samba,0.01,0.2,temperature_msp_matched_unweighted_mondrian,1.7350427350427353,0.0173504273504273,0.0,0.23722590515043337,0.7627740948495665
hashing,samba,0.01,0.2,temperature_msp_matched_vultriage_full_gate,0.9094017094017094,0.00909401709401704,0.0,0.15114737378888318,0.8488526262111169
hashing,samba,0.01,0.2,unweighted_mondrian,0.1418803418803419,0.0014188034188034001,0.0,0.23722590515043337,0.7627740948495665
hashing,samba,0.01,0.2,vultriage_ess_only_clip_10,0.0,0.0,0.0,0.15033146353901067,0.8496685364609892
hashing,samba,0.01,0.2,vultriage_ess_only_clip_20,0.0,0.0,0.0,0.15114737378888318,0.8488526262111169
hashing,samba,0.01,0.2,vultriage_ess_only_clip_50,0.0,0.0,0.0,0.15043345232024477,0.8495665476797551
hashing,samba,0.01,0.2,vultriage_full_gate_clip_10,0.0,0.0,0.0,0.15033146353901067,0.8496685364609892
hashing,samba,0.01,0.2,vultriage_full_gate_clip_20,0.0,0.0,0.0,0.15114737378888318,0.8488526262111169
hashing,samba,0.01,0.2,vultriage_full_gate_clip_50,0.0,0.0,0.0,0.0,1.0
hashing,samba,0.01,0.2,vultriage_infinity_only_clip_10,0.0,0.0,0.0,0.0,1.0
hashing,samba,0.01,0.2,vultriage_infinity_only_clip_20,0.0,0.0,0.0,0.0,1.0
hashing,samba,0.01,0.2,vultriage_infinity_only_clip_50,0.0,0.0,0.0,0.0,1.0
hashing,samba,0.05,0.05,entropy_matched_unweighted_mondrian,1.2905982905982907,0.0645299145299145,0.0,0.4503824579296277,0.5496175420703723
hashing,samba,0.05,0.05,estimated_weight_no_gate_clip_10,0.0,0.0,0.0,0.17297297297297293,0.827027027027027
hashing,samba,0.05,0.05,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.11106578276389593,0.888934217236104
hashing,samba,0.05,0.05,estimated_weight_no_gate_clip_50,0.0,0.0,0.0,0.10902600713921465,0.8909739928607854
hashing,samba,0.05,0.05,forced_argmax,11.239316239316237,0.561965811965812,0.10900216919739689,1.0,0.0
hashing,samba,0.05,0.05,msp_matched_unweighted_mondrian,1.2905982905982907,0.0645299145299145,0.0,0.4503824579296277,0.5496175420703723
hashing,samba,0.05,0.05,msp_matched_vultriage_full_gate,0.0,0.0,0.0,0.11106578276389593,0.888934217236104
hashing,samba,0.05,0.05,pooled_split_conformal,1.7008547008547008,0.08504273504273499,0.0,0.4701682814890362,0.5298317185109638
hashing,samba,0.05,0.05,prom_derived_aps,0.0,0.0,0.0,0.16277409484956654,0.8372259051504335
hashing,samba,0.05,0.05,prom_derived_lac,1.7008547008547008,0.08504273504273499,0.0,0.4701682814890362,0.5298317185109638
hashing,samba,0.05,0.05,prom_derived_raps,0.0,0.0,0.0,0.16206017338092807,0.837939826619072
hashing,samba,0.05,0.05,prom_derived_topk,0.0,0.0,0.0,0.0,1.0
hashing,samba,0.05,0.05,prom_derived_union,0.0,0.0,0.0,0.0,1.0
hashing,samba,0.05,0.05,temperature_msp_matched_unweighted_mondrian,1.2905982905982907,0.0645299145299145,0.0,0.4503824579296277,0.5496175420703723
hashing,samba,0.05,0.05,temperature_msp_matched_vultriage_full_gate,0.0,0.0,0.0,0.11106578276389593,0.888934217236104
hashing,samba,0.05,0.05,unweighted_mondrian,1.2905982905982907,0.0645299145299145,0.0,0.4503824579296277,0.5496175420703723
hashing,samba,0.05,0.05,vultriage_ess_only_clip_10,0.0,0.0,0.0,0.17297297297297293,0.827027027027027
hashing,samba,0.05,0.05,vultriage_ess_only_clip_20,0.0,0.0,0.0,0.11106578276389593,0.888934217236104
hashing,samba,0.05,0.05,vultriage_ess_only_clip_50,0.0,0.0,0.0,0.10902600713921465,0.8909739928607854
hashing,samba,0.05,0.05,vultriage_full_gate_clip_10,0.0,0.0,0.0,0.17297297297297293,0.827027027027027
hashing,samba,0.05,0.05,vultriage_full_gate_clip_20,0.0,0.0,0.0,0.11106578276389593,0.888934217236104
hashing,samba,0.05,0.05,vultriage_full_gate_clip_50,0.0,0.0,0.0,0.0,1.0
hashing,samba,0.05,0.05,vultriage_infinity_only_clip_10,0.0,0.0,0.0,0.17297297297297293,0.827027027027027
hashing,samba,0.05,0.05,vultriage_infinity_only_clip_20,0.0,0.0,0.0,0.0,1.0
hashing,samba,0.05,0.05,vultriage_infinity_only_clip_50,0.0,0.0,0.0,0.0,1.0
hashing,samba,0.05,0.1,entropy_matched_unweighted_mondrian,1.5982905982905982,0.07991452991452985,0.0,0.48087710351861296,0.519122896481387
hashing,samba,0.05,0.1,estimated_weight_no_gate_clip_10,0.0,0.0,0.0,0.208057113717491,0.791942886282509
hashing,samba,0.05,0.1,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.14614992350841405,0.853850076491586
hashing,samba,0.05,0.1,estimated_weight_no_gate_clip_50,0.0,0.0,0.0,0.144518103008669,0.8554818969913309
hashing,samba,0.05,0.1,forced_argmax,11.239316239316237,0.561965811965812,0.059002169197396905,1.0,0.0
hashing,samba,0.05,0.1,msp_matched_unweighted_mondrian,1.5982905982905982,0.07991452991452985,0.0,0.48087710351861296,0.519122896481387
hashing,samba,0.05,0.1,msp_matched_vultriage_full_gate,0.0,0.0,0.0,0.14614992350841405,0.853850076491586
hashing,samba,0.05,0.1,pooled_split_conformal,1.7008547008547008,0.08504273504273499,0.0,0.4701682814890362,0.5298317185109638
